what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1447079393381
started,bundle,org.eclipse.ant.core,3.2.302.v20120110-1739,"org.eclipse.ant.core",1447079393642
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1447079396119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079397963
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447079397981
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1447079424014
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1447079425767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447079427800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079446246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079457989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079459175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079501608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079502971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079559838
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1447079566860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1447079567951
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1447079570377
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1447079572202
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447079573773
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1447079579040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079584474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079585357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079585791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079586378
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447079586389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079595344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079632758
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1447079634642
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1447079641259
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447079642063
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447079643296
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1447079643451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079645088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079695131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079696542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079709801
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447079711421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079713780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079722511
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1447079722613
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1447079723014
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1447079723962
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447079733389
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1447079741301
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1447079742306
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1447079742910
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1447079743820
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1447079746092
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1447079748522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079751015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079754886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079757142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447079934904
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1447079939608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1447079939803
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1447079939803
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447079945268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447080010620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447080014310
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447080014448
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447080014623
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1447080014625
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1447080019418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1447080019815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1447080020469
